Date,State,Confirmed
02-12-2020,Chandigarh,17642
02-12-2020,Chhattisgarh,240863
02-12-2020,Delhi,578324
02-12-2020,Dadra and Nagar Haveli and Daman and Diu,3333
02-12-2020,Goa,48241
02-12-2020,Gujarat,212769
02-12-2020,Himachal Pradesh,41860
02-12-2020,Haryana,237604
02-12-2020,Jharkhand,109538
02-12-2020,Jammu and Kashmir,111130
02-12-2020,Karnataka,887667
02-12-2020,Kerala,614674
02-12-2020,Ladakh,8623
02-12-2020,Maharashtra,1832176
02-12-2020,Meghalaya,11954
02-12-2020,Manipur,25392
02-12-2020,Madhya Pradesh,208924
02-12-2020,Mizoram,3869
02-12-2020,Nagaland,11254
02-12-2020,Odisha,319583
02-12-2020,Punjab,153308
02-12-2020,Puducherry,37079
02-12-2020,Rajasthan,272400
02-12-2020,Sikkim,5072
02-12-2020,Telangana,270883
02-12-2020,Tamil Nadu,784747
02-12-2020,Tripura,32761
02-12-2020,India,9535236
02-12-2020,Uttar Pradesh,547308
02-12-2020,Uttarakhand,75784
02-12-2020,West Bengal,490070
03-12-2020,Andaman and Nicobar Islands,4729
03-12-2020,Andhra Pradesh,870076
03-12-2020,Arunachal Pradesh,16348
03-12-2020,Assam,213336
03-12-2020,Bihar,237349
03-12-2020,Chandigarh,17717
03-12-2020,Chhattisgarh,242418
03-12-2020,Delhi,582058
03-12-2020,Dadra and Nagar Haveli and Daman and Diu,3333
03-12-2020,Goa,48365
03-12-2020,Gujarat,214309
03-12-2020,Himachal Pradesh,42697
03-12-2020,Haryana,239239
03-12-2020,Jharkhand,109771
03-12-2020,Jammu and Kashmir,111712
03-12-2020,Karnataka,889113
03-12-2020,Kerala,620050
03-12-2020,Ladakh,8691
03-12-2020,Maharashtra,1837358
03-12-2020,Meghalaya,12005
03-12-2020,Manipur,25538
03-12-2020,Madhya Pradesh,210374
03-12-2020,Mizoram,3881
03-12-2020,Nagaland,11283
03-12-2020,Odisha,320017
03-12-2020,Punjab,154064
03-12-2020,Puducherry,37119
03-12-2020,Rajasthan,274486
03-12-2020,Sikkim,5100
03-12-2020,Telangana,271492
03-12-2020,Tamil Nadu,786163
03-12-2020,Tripura,32800
03-12-2020,India,9571810
03-12-2020,Uttar Pradesh,549228
03-12-2020,Uttarakhand,76275
03-12-2020,West Bengal,493316
04-12-2020,Andaman and Nicobar Islands,4742
04-12-2020,Andhra Pradesh,870675
04-12-2020,Arunachal Pradesh,16367
04-12-2020,Assam,213505
04-12-2020,Bihar,237968
04-12-2020,Chandigarh,17828
04-12-2020,Chhattisgarh,243997
04-12-2020,Delhi,586125
04-12-2020,Dadra and Nagar Haveli and Daman and Diu,3333
04-12-2020,Goa,48459
04-12-2020,Gujarat,215819
04-12-2020,Himachal Pradesh,43500
04-12-2020,Haryana,240841
04-12-2020,Jharkhand,109990
04-12-2020,Jammu and Kashmir,112256
04-12-2020,Karnataka,890360
04-12-2020,Kerala,625768
04-12-2020,Ladakh,8732
04-12-2020,Maharashtra,1842587
04-12-2020,Meghalaya,12067
04-12-2020,Manipur,25693
04-12-2020,Madhya Pradesh,211698
04-12-2020,Mizoram,3888
04-12-2020,Nagaland,11305
04-12-2020,Odisha,320394
04-12-2020,Punjab,154788
04-12-2020,Puducherry,37165
04-12-2020,Rajasthan,276420
04-12-2020,Sikkim,5147
04-12-2020,Telangana,272123
04-12-2020,Tamil Nadu,787554
04-12-2020,Tripura,32833
04-12-2020,India,9608521
04-12-2020,Uttar Pradesh,551179
04-12-2020,Uttarakhand,76893
04-12-2020,West Bengal,496522
05-12-2020,Andaman and Nicobar Islands,4747
05-12-2020,Andhra Pradesh,871305
05-12-2020,Arunachal Pradesh,16384
05-12-2020,Assam,213662
05-12-2020,Bihar,238541
05-12-2020,Chandigarh,17926
05-12-2020,Chhattisgarh,245580
05-12-2020,Delhi,589544
05-12-2020,Dadra and Nagar Haveli and Daman and Diu,3335
05-12-2020,Goa,48574
05-12-2020,Gujarat,217333
05-12-2020,Himachal Pradesh,44405
05-12-2020,Haryana,242398
05-12-2020,Jharkhand,110186
05-12-2020,Jammu and Kashmir,112757
05-12-2020,Karnataka,891685
05-12-2020,Kerala,631616
05-12-2020,Ladakh,8840
05-12-2020,Maharashtra,1847509
05-12-2020,Meghalaya,12164
05-12-2020,Manipur,25859
05-12-2020,Madhya Pradesh,213050
05-12-2020,Mizoram,3913
05-12-2020,Nagaland,11340
05-12-2020,Odisha,320803
05-12-2020,Punjab,155424
05-12-2020,Puducherry,37209
05-12-2020,Rajasthan,278496
05-12-2020,Sikkim,5168
05-12-2020,Telangana,272719
05-12-2020,Tamil Nadu,788920
05-12-2020,Tripura,32857
05-12-2020,India,9644531
05-12-2020,Uttar Pradesh,553012
05-12-2020,Uttarakhand,77573
05-12-2020,West Bengal,499697
06-12-2020,Andaman and Nicobar Islands,4758
06-12-2020,Andhra Pradesh,871972
06-12-2020,Arunachal Pradesh,16395
06-12-2020,Assam,213759
06-12-2020,Bihar,239126
06-12-2020,Chandigarh,18027
06-12-2020,Chhattisgarh,246809
06-12-2020,Delhi,592250
06-12-2020,Dadra and Nagar Haveli and Daman and Diu,3336
06-12-2020,Goa,48686
06-12-2020,Gujarat,218788
06-12-2020,Himachal Pradesh,44958
06-12-2020,Haryana,243896
06-12-2020,Jharkhand,110278
06-12-2020,Jammu and Kashmir,113288
06-12-2020,Karnataka,893006
06-12-2020,Kerala,636393
06-12-2020,Ladakh,8893
06-12-2020,Maharashtra,1852266
06-12-2020,Meghalaya,12237
06-12-2020,Manipur,26075
06-12-2020,Madhya Pradesh,214505
06-12-2020,Mizoram,3934
06-12-2020,Nagaland,11379
06-12-2020,Odisha,321196
06-12-2020,Punjab,156226
06-12-2020,Puducherry,37244
06-12-2020,Rajasthan,280585
06-12-2020,Sikkim,5194
06-12-2020,Telangana,273341
06-12-2020,Tamil Nadu,790240
06-12-2020,Tripura,32888
06-12-2020,India,9677709
06-12-2020,Uttar Pradesh,554944
06-12-2020,Uttarakhand,77997
06-12-2020,West Bengal,502840
07-12-2020,Andaman and Nicobar Islands,4773
07-12-2020,Andhra Pradesh,872288
07-12-2020,Arunachal Pradesh,16415
07-12-2020,Assam,213925
07-12-2020,Bihar,239565
07-12-2020,Chandigarh,18113
07-12-2020,Chhattisgarh,248232
07-12-2020,Delhi,593924
07-12-2020,Dadra and Nagar Haveli and Daman and Diu,3340
07-12-2020,Goa,48776
07-12-2020,Gujarat,220168
07-12-2020,Himachal Pradesh,45697
07-12-2020,Haryana,245288
07-12-2020,Jharkhand,110457
07-12-2020,Jammu and Kashmir,113568
07-12-2020,Karnataka,894004
07-12-2020,Kerala,639665
07-12-2020,Ladakh,8896
07-12-2020,Maharashtra,1855341
07-12-2020,Meghalaya,12314
07-12-2020,Manipur,26227
07-12-2020,Madhya Pradesh,215957
07-12-2020,Mizoram,3936
07-12-2020,Nagaland,11418
07-12-2020,Odisha,321564
07-12-2020,Punjab,156839
07-12-2020,Puducherry,37270
07-12-2020,Rajasthan,282512
07-12-2020,Sikkim,5200
07-12-2020,Telangana,273858
07-12-2020,Tamil Nadu,791552
07-12-2020,Tripura,32894
07-12-2020,India,9703936
07-12-2020,Uttar Pradesh,556397
07-12-2020,Uttarakhand,78509
07-12-2020,West Bengal,505054
08-12-2020,Andaman and Nicobar Islands,4778
08-12-2020,Andhra Pradesh,872839
08-12-2020,Arunachal Pradesh,16437
08-12-2020,Assam,214019
08-12-2020,Bihar,240249
08-12-2020,Chandigarh,18239
08-12-2020,Chhattisgarh,249699
08-12-2020,Delhi,597112
08-12-2020,Dadra and Nagar Haveli and Daman and Diu,3345
08-12-2020,Goa,48935
08-12-2020,Gujarat,221493
08-12-2020,Himachal Pradesh,46201
08-12-2020,Haryana,246679
08-12-2020,Jharkhand,110639
08-12-2020,Jammu and Kashmir,114038
08-12-2020,Karnataka,895284
08-12-2020,Kerala,644697
08-12-2020,Ladakh,8969
08-12-2020,Maharashtra,1859367
08-12-2020,Meghalaya,12410
08-12-2020,Manipur,26398
08-12-2020,Madhya Pradesh,217302
08-12-2020,Mizoram,3968
08-12-2020,Nagaland,11479
08-12-2020,Odisha,321913
08-12-2020,Punjab,157331
08-12-2020,Puducherry,37311
08-12-2020,Rajasthan,284116
08-12-2020,Sikkim,5213
08-12-2020,Telangana,274540
08-12-2020,Tamil Nadu,792788
08-12-2020,Tripura,32922
08-12-2020,India,9736019
08-12-2020,Uttar Pradesh,558173
08-12-2020,Uttarakhand,79141
08-12-2020,West Bengal,507995
09-12-2020,Andaman and Nicobar Islands,4783
09-12-2020,Andhra Pradesh,873457
09-12-2020,Arunachal Pradesh,16461
09-12-2020,Assam,214165
09-12-2020,Bihar,240939
09-12-2020,Chandigarh,18322
09-12-2020,Chhattisgarh,251120
09-12-2020,Delhi,599575
09-12-2020,Dadra and Nagar Haveli and Daman and Diu,3348
09-12-2020,Goa,49036
09-12-2020,Gujarat,222811
09-12-2020,Himachal Pradesh,46930
09-12-2020,Haryana,248079
09-12-2020,Jharkhand,110830
09-12-2020,Jammu and Kashmir,114407
09-12-2020,Karnataka,896563
09-12-2020,Kerala,649572
09-12-2020,Ladakh,9045
09-12-2020,Maharashtra,1864348
09-12-2020,Meghalaya,12511
09-12-2020,Manipur,26536
09-12-2020,Madhya Pradesh,218574
09-12-2020,Mizoram,3977
09-12-2020,Nagaland,11508
09-12-2020,Odisha,322299
09-12-2020,Punjab,157928
09-12-2020,Puducherry,37339
09-12-2020,Rajasthan,285627
09-12-2020,Sikkim,5237
09-12-2020,Telangana,275261
09-12-2020,Tamil Nadu,794020
09-12-2020,Tripura,32942
09-12-2020,India,9767656
09-12-2020,Uttar Pradesh,559499
09-12-2020,Uttarakhand,79656
09-12-2020,West Bengal,510951
10-12-2020,Andaman and Nicobar Islands,4791
10-12-2020,Andhra Pradesh,873995
10-12-2020,Arunachal Pradesh,16479
10-12-2020,Assam,214305
10-12-2020,Bihar,241534
10-12-2020,Chandigarh,18410
10-12-2020,Chhattisgarh,252638
10-12-2020,Delhi,601150
10-12-2020,Dadra and Nagar Haveli and Daman and Diu,3348
10-12-2020,Goa,49131
10-12-2020,Gujarat,224081
10-12-2020,Himachal Pradesh,47703
10-12-2020,Haryana,249329
10-12-2020,Jharkhand,111003
10-12-2020,Jammu and Kashmir,114773
10-12-2020,Karnataka,897801
10-12-2020,Kerala,654042
10-12-2020,Ladakh,9071
10-12-2020,Maharashtra,1868172
10-12-2020,Meghalaya,12586
10-12-2020,Manipur,26687
10-12-2020,Madhya Pradesh,219893
10-12-2020,Mizoram,3984
10-12-2020,Nagaland,11602
10-12-2020,Odisha,322642
10-12-2020,Punjab,158556
10-12-2020,Puducherry,37363
10-12-2020,Rajasthan,287219
10-12-2020,Sikkim,5263
10-12-2020,Telangana,275904
10-12-2020,Tamil Nadu,795240
10-12-2020,Tripura,32973
10-12-2020,India,9797067
10-12-2020,Uttar Pradesh,561161
10-12-2020,Uttarakhand,80486
10-12-2020,West Bengal,513752
11-12-2020,Andaman and Nicobar Islands,4798
11-12-2020,Andhra Pradesh,874515
11-12-2020,Arunachal Pradesh,16497
11-12-2020,Assam,214432
11-12-2020,Bihar,242152
11-12-2020,Chandigarh,18502
11-12-2020,Chhattisgarh,254129
11-12-2020,Delhi,603535
11-12-2020,Dadra and Nagar Haveli and Daman and Diu,3349
11-12-2020,Goa,49235
11-12-2020,Gujarat,225304
11-12-2020,Himachal Pradesh,48354
11-12-2020,Haryana,250394
11-12-2020,Jharkhand,111177
11-12-2020,Jammu and Kashmir,115207
11-12-2020,Karnataka,899011
11-12-2020,Kerala,658684
11-12-2020,Ladakh,9112
11-12-2020,Maharashtra,1872440
11-12-2020,Meghalaya,12645
11-12-2020,Manipur,26861
11-12-2020,Madhya Pradesh,221115
11-12-2020,Mizoram,4007
11-12-2020,Nagaland,11634
11-12-2020,Odisha,323029
11-12-2020,Punjab,159099
11-12-2020,Puducherry,37406
11-12-2020,Rajasthan,288692
11-12-2020,Sikkim,5290
11-12-2020,Telangana,276516
11-12-2020,Tamil Nadu,796475
11-12-2020,Tripura,32994
11-12-2020,India,9827028
11-12-2020,Uttar Pradesh,562722
11-12-2020,Uttarakhand,81211
11-12-2020,West Bengal,516505
12-12-2020,Andaman and Nicobar Islands,4805
12-12-2020,Andhra Pradesh,875025
12-12-2020,Arunachal Pradesh,16504
12-12-2020,Assam,214584
12-12-2020,Bihar,242748
12-12-2020,Chandigarh,18572
12-12-2020,Chhattisgarh,255761
12-12-2020,Delhi,605470
12-12-2020,Dadra and Nagar Haveli and Daman and Diu,3349
12-12-2020,Goa,49305
12-12-2020,Gujarat,226508
12-12-2020,Himachal Pradesh,48951
12-12-2020,Haryana,251402
12-12-2020,Jharkhand,111366
12-12-2020,Jammu and Kashmir,115626
12-12-2020,Karnataka,900214
12-12-2020,Kerala,664633
12-12-2020,Ladakh,9138
12-12-2020,Maharashtra,1876699
12-12-2020,Meghalaya,12743
12-12-2020,Manipur,27038
12-12-2020,Madhya Pradesh,222397
12-12-2020,Mizoram,4024
12-12-2020,Nagaland,11676
12-12-2020,Odisha,323364
12-12-2020,Punjab,159579
12-12-2020,Puducherry,37444
12-12-2020,Rajasthan,289999
12-12-2020,Sikkim,5316
12-12-2020,Telangana,277151
12-12-2020,Tamil Nadu,797693
12-12-2020,Tripura,33012
12-12-2020,India,9857382
12-12-2020,Uttar Pradesh,564132
12-12-2020,Uttarakhand,81939
12-12-2020,West Bengal,519215
13-12-2020,Andaman and Nicobar Islands,4818
13-12-2020,Andhra Pradesh,875531
13-12-2020,Arunachal Pradesh,16513
13-12-2020,Assam,214657
13-12-2020,Bihar,243248
13-12-2020,Chandigarh,18638
13-12-2020,Chhattisgarh,257020
13-12-2020,Delhi,607454
13-12-2020,Dadra and Nagar Haveli and Daman and Diu,3349
13-12-2020,Goa,49362
13-12-2020,Gujarat,227683
13-12-2020,Himachal Pradesh,49375
13-12-2020,Haryana,252392
13-12-2020,Jharkhand,111510
13-12-2020,Jammu and Kashmir,116008
13-12-2020,Karnataka,901410
13-12-2020,Kerala,669331
13-12-2020,Ladakh,9155
13-12-2020,Maharashtra,1880416
13-12-2020,Meghalaya,12866
13-12-2020,Manipur,27157
13-12-2020,Madhya Pradesh,223578
13-12-2020,Mizoram,4035
13-12-2020,Nagaland,11709
13-12-2020,Odisha,323757
13-12-2020,Punjab,160200
13-12-2020,Puducherry,37492
13-12-2020,Rajasthan,291289
13-12-2020,Sikkim,5338
13-12-2020,Telangana,277724
13-12-2020,Tamil Nadu,798888
13-12-2020,Tripura,33035
13-12-2020,India,9884718
13-12-2020,Uttar Pradesh,565556
13-12-2020,Uttarakhand,82429
13-12-2020,West Bengal,521795
14-12-2020,Andaman and Nicobar Islands,4834
14-12-2020,Andhra Pradesh,875836
14-12-2020,Arunachal Pradesh,16536
14-12-2020,Assam,214803
14-12-2020,Bihar,243673
14-12-2020,Chandigarh,18714
14-12-2020,Chhattisgarh,258635
14-12-2020,Delhi,608830
14-12-2020,Dadra and Nagar Haveli and Daman and Diu,3349
14-12-2020,Goa,49474
14-12-2020,Gujarat,228803
14-12-2020,Himachal Pradesh,49761
14-12-2020,Haryana,253385
14-12-2020,Jharkhand,111722
14-12-2020,Jammu and Kashmir,116254
14-12-2020,Karnataka,902240
14-12-2020,Kerala,672038
14-12-2020,Ladakh,9166
14-12-2020,Maharashtra,1883365
14-12-2020,Meghalaya,12941
14-12-2020,Manipur,27211
14-12-2020,Madhya Pradesh,224636
14-12-2020,Mizoram,4040
14-12-2020,Nagaland,11728
14-12-2020,Odisha,324089
14-12-2020,Punjab,160659
14-12-2020,Puducherry,37513
14-12-2020,Rajasthan,292539
14-12-2020,Sikkim,5340
14-12-2020,Telangana,278108
14-12-2020,Tamil Nadu,800029
14-12-2020,Tripura,33045
14-12-2020,India,9906659
14-12-2020,Uttar Pradesh,566728
14-12-2020,Uttarakhand,83006
14-12-2020,West Bengal,523629
15-12-2020,Andaman and Nicobar Islands,4842
15-12-2020,Andhra Pradesh,876336
15-12-2020,Arunachal Pradesh,16553
15-12-2020,Assam,214945
15-12-2020,Bihar,244245
15-12-2020,Chandigarh,18776
15-12-2020,Chhattisgarh,260240
15-12-2020,Delhi,610447
15-12-2020,Dadra and Nagar Haveli and Daman and Diu,3349
15-12-2020,Goa,49566
15-12-2020,Gujarat,229913
15-12-2020,Himachal Pradesh,50196
15-12-2020,Haryana,254207
15-12-2020,Jharkhand,111931
15-12-2020,Jammu and Kashmir,116600
15-12-2020,Karnataka,903425
15-12-2020,Kerala,677256
15-12-2020,Ladakh,9217
15-12-2020,Maharashtra,1886807
15-12-2020,Meghalaya,13007
15-12-2020,Manipur,27294
15-12-2020,Madhya Pradesh,225709
15-12-2020,Mizoram,4049
15-12-2020,Nagaland,11761
15-12-2020,Odisha,324389
15-12-2020,Punjab,161053
15-12-2020,Puducherry,37550
15-12-2020,Rajasthan,293584
15-12-2020,Sikkim,5365
15-12-2020,Telangana,278599
15-12-2020,Tamil Nadu,801161
15-12-2020,Tripura,33054
15-12-2020,India,9932910
15-12-2020,Uttar Pradesh,568064
15-12-2020,Uttarakhand,83502
15-12-2020,West Bengal,525918
16-12-2020,Andaman and Nicobar Islands,4850
16-12-2020,Andhra Pradesh,876814
16-12-2020,Arunachal Pradesh,16574
16-12-2020,Assam,215042
16-12-2020,Bihar,244810
16-12-2020,Chandigarh,18843
16-12-2020,Chhattisgarh,261901
16-12-2020,Delhi,611994
16-12-2020,Dadra and Nagar Haveli and Daman and Diu,3350
16-12-2020,Goa,49657
16-12-2020,Gujarat,231073
16-12-2020,Himachal Pradesh,50680
16-12-2020,Haryana,255014
16-12-2020,Jharkhand,112121
16-12-2020,Jammu and Kashmir,116932
16-12-2020,Karnataka,904665
16-12-2020,Kerala,683441
16-12-2020,Ladakh,9238
16-12-2020,Maharashtra,1880893
16-12-2020,Meghalaya,13072
16-12-2020,Manipur,27375
16-12-2020,Madhya Pradesh,226788
16-12-2020,Mizoram,4080
16-12-2020,Nagaland,11787
16-12-2020,Odisha,324796
16-12-2020,Punjab,161383
16-12-2020,Puducherry,37582
16-12-2020,Rajasthan,294831
16-12-2020,Sikkim,5398
16-12-2020,Telangana,279135
16-12-2020,Tamil Nadu,802342
16-12-2020,Tripura,33078
16-12-2020,India,9951082
16-12-2020,Uttar Pradesh,569263
16-12-2020,Uttarakhand,84069
16-12-2020,West Bengal,528211
17-12-2020,Andaman and Nicobar Islands,4860
17-12-2020,Andhra Pradesh,877348
17-12-2020,Arunachal Pradesh,16603
17-12-2020,Assam,215148
17-12-2020,Bihar,245398
17-12-2020,Chandigarh,18905
17-12-2020,Chhattisgarh,263485
17-12-2020,Delhi,613357
17-12-2020,Dadra and Nagar Haveli and Daman and Diu,3351
17-12-2020,Goa,49745
17-12-2020,Gujarat,232188
17-12-2020,Himachal Pradesh,51143
17-12-2020,Haryana,255728
17-12-2020,Jharkhand,112332
17-12-2020,Jammu and Kashmir,117317
17-12-2020,Karnataka,905901
17-12-2020,Kerala,688410
17-12-2020,Ladakh,9243
17-12-2020,Maharashtra,1884773
17-12-2020,Meghalaya,13141
17-12-2020,Manipur,27456
17-12-2020,Madhya Pradesh,227949
17-12-2020,Mizoram,4085
17-12-2020,Nagaland,11820
17-12-2020,Odisha,325147
17-12-2020,Punjab,161831
17-12-2020,Puducherry,37622
17-12-2020,Rajasthan,295953
17-12-2020,Sikkim,5406
17-12-2020,Telangana,279644
17-12-2020,Tamil Nadu,803516
17-12-2020,Tripura,33095
17-12-2020,India,9977836
17-12-2020,Uttar Pradesh,570791
17-12-2020,Uttarakhand,84689
17-12-2020,West Bengal,530456
18-12-2020,Andaman and Nicobar Islands,4869
18-12-2020,Andhra Pradesh,877806
18-12-2020,Arunachal Pradesh,16611
18-12-2020,Assam,215250
18-12-2020,Bihar,245933
18-12-2020,Chandigarh,18979
18-12-2020,Chhattisgarh,264898
18-12-2020,Delhi,614775
18-12-2020,Dadra and Nagar Haveli and Daman and Diu,3352
18-12-2020,Goa,49849
18-12-2020,Gujarat,233263
18-12-2020,Himachal Pradesh,51625
18-12-2020,Haryana,256477
18-12-2020,Jharkhand,112606
18-12-2020,Jammu and Kashmir,117705
18-12-2020,Karnataka,907123
18-12-2020,Kerala,693866
18-12-2020,Ladakh,9252
18-12-2020,Maharashtra,1888767
18-12-2020,Meghalaya,13189
18-12-2020,Manipur,27542
18-12-2020,Madhya Pradesh,229130
18-12-2020,Mizoram,4094
18-12-2020,Nagaland,11832
18-12-2020,Odisha,325505
18-12-2020,Punjab,162270
18-12-2020,Puducherry,37670
18-12-2020,Rajasthan,297029
18-12-2020,Sikkim,5439
18-12-2020,Telangana,280195
18-12-2020,Tamil Nadu,804650
18-12-2020,Tripura,33116
18-12-2020,India,10004827
18-12-2020,Uttar Pradesh,572196
18-12-2020,Uttarakhand,85269
18-12-2020,West Bengal,532695
19-12-2020,Andaman and Nicobar Islands,4875
19-12-2020,Andhra Pradesh,878285
19-12-2020,Arunachal Pradesh,16629
19-12-2020,Assam,215346
19-12-2020,Bihar,246645
19-12-2020,Chandigarh,19044
19-12-2020,Chhattisgarh,266266
19-12-2020,Delhi,615914
19-12-2020,Dadra and Nagar Haveli and Daman and Diu,3353
19-12-2020,Goa,49976
19-12-2020,Gujarat,234289
19-12-2020,Himachal Pradesh,52010
19-12-2020,Haryana,257067
19-12-2020,Jharkhand,112853
19-12-2020,Jammu and Kashmir,118006
19-12-2020,Karnataka,908275
19-12-2020,Kerala,700159
19-12-2020,Ladakh,9270
19-12-2020,Maharashtra,1892707
19-12-2020,Meghalaya,13221
19-12-2020,Manipur,27600
19-12-2020,Madhya Pradesh,230215
19-12-2020,Mizoram,4110
19-12-2020,Nagaland,11841
19-12-2020,Odisha,325861
19-12-2020,Punjab,162705
19-12-2020,Puducherry,37715
19-12-2020,Rajasthan,298018
19-12-2020,Sikkim,5561
19-12-2020,Telangana,280822
19-12-2020,Tamil Nadu,805777
19-12-2020,Tripura,33142
19-12-2020,India,10031661
19-12-2020,Uttar Pradesh,573401
19-12-2020,Uttarakhand,85853
19-12-2020,West Bengal,534850
20-12-2020,Andaman and Nicobar Islands,4881
20-12-2020,Andhra Pradesh,878723
20-12-2020,Arunachal Pradesh,16630
20-12-2020,Assam,215409
20-12-2020,Bihar,247244
20-12-2020,Chandigarh,19073
20-12-2020,Chhattisgarh,267219
20-12-2020,Delhi,617005
20-12-2020,Dadra and Nagar Haveli and Daman and Diu,3353
20-12-2020,Goa,50064
20-12-2020,Gujarat,235299
20-12-2020,Himachal Pradesh,52329
20-12-2020,Haryana,257644
20-12-2020,Jharkhand,113025
20-12-2020,Jammu and Kashmir,118263
20-12-2020,Karnataka,909469
20-12-2020,Kerala,705870
20-12-2020,Ladakh,9279
20-12-2020,Maharashtra,1896518
20-12-2020,Meghalaya,13253
20-12-2020,Manipur,27648
20-12-2020,Madhya Pradesh,231284
20-12-2020,Mizoram,4122
20-12-2020,Nagaland,11842
20-12-2020,Odisha,326233
20-12-2020,Punjab,163042
20-12-2020,Puducherry,37748
20-12-2020,Rajasthan,298996
20-12-2020,Sikkim,5573
20-12-2020,Telangana,281414
20-12-2020,Tamil Nadu,806891
20-12-2020,Tripura,33164
20-12-2020,India,10056283
20-12-2020,Uttar Pradesh,574631
20-12-2020,Uttarakhand,86317
20-12-2020,West Bengal,536828
21-12-2020,Andaman and Nicobar Islands,4888
21-12-2020,Andhra Pradesh,878937
21-12-2020,Arunachal Pradesh,16652
21-12-2020,Assam,215510
21-12-2020,Bihar,247531
21-12-2020,Chandigarh,19128
21-12-2020,Chhattisgarh,268477
21-12-2020,Delhi,617808
21-12-2020,Dadra and Nagar Haveli and Daman and Diu,3353
21-12-2020,Goa,50143
21-12-2020,Gujarat,236259
21-12-2020,Himachal Pradesh,52623
21-12-2020,Haryana,258197
21-12-2020,Jharkhand,113198
21-12-2020,Jammu and Kashmir,118495
21-12-2020,Karnataka,910241
21-12-2020,Kerala,709293
21-12-2020,Ladakh,9286
21-12-2020,Maharashtra,1899352
21-12-2020,Meghalaya,13258
21-12-2020,Manipur,27686
21-12-2020,Madhya Pradesh,232319
21-12-2020,Mizoram,4124
21-12-2020,Nagaland,11858
21-12-2020,Odisha,326596
21-12-2020,Punjab,163378
21-12-2020,Puducherry,37762
21-12-2020,Rajasthan,299909
21-12-2020,Sikkim,5576
21-12-2020,Telangana,281730
21-12-2020,Tamil Nadu,807962
21-12-2020,Tripura,33172
21-12-2020,India,10075430
21-12-2020,Uttar Pradesh,575621
21-12-2020,Uttarakhand,86765
21-12-2020,West Bengal,538343
22-12-2020,Andaman and Nicobar Islands,4893
22-12-2020,Andhra Pradesh,879339
22-12-2020,Arunachal Pradesh,16657
22-12-2020,Assam,215585
22-12-2020,Bihar,248028
22-12-2020,Chandigarh,19184
22-12-2020,Chhattisgarh,269857
22-12-2020,Delhi,618747
22-12-2020,Dadra and Nagar Haveli and Daman and Diu,3354
22-12-2020,Goa,50239
22-12-2020,Gujarat,237247
22-12-2020,Himachal Pradesh,52955
22-12-2020,Haryana,258731
22-12-2020,Jharkhand,113407
22-12-2020,Jammu and Kashmir,118803
22-12-2020,Karnataka,911382
22-12-2020,Kerala,715342
22-12-2020,Ladakh,9296
22-12-2020,Maharashtra,1902458
22-12-2020,Meghalaya,13299
22-12-2020,Manipur,27725
22-12-2020,Madhya Pradesh,233324
22-12-2020,Mizoram,4133
22-12-2020,Nagaland,11866
22-12-2020,Odisha,326915
22-12-2020,Punjab,163665
22-12-2020,Puducherry,37811
22-12-2020,Rajasthan,300716
22-12-2020,Sikkim,5610
22-12-2020,Telangana,282347
22-12-2020,Tamil Nadu,809014
22-12-2020,Tripura,33185
22-12-2020,India,10099310
22-12-2020,Uttar Pradesh,576824
22-12-2020,Uttarakhand,87376
22-12-2020,West Bengal,539996
23-12-2020,Andaman and Nicobar Islands,4896
23-12-2020,Andhra Pradesh,879718
23-12-2020,Arunachal Pradesh,16669
23-12-2020,Assam,215680
23-12-2020,Bihar,248668
23-12-2020,Chandigarh,19266
23-12-2020,Chhattisgarh,271194
23-12-2020,Delhi,619618
23-12-2020,Dadra and Nagar Haveli and Daman and Diu,3354
23-12-2020,Goa,50364
23-12-2020,Gujarat,238205
23-12-2020,Himachal Pradesh,53392
23-12-2020,Haryana,259226
23-12-2020,Jharkhand,113609
23-12-2020,Jammu and Kashmir,119053
23-12-2020,Karnataka,912340
23-12-2020,Kerala,721511
23-12-2020,Ladakh,9309
23-12-2020,Maharashtra,1906371
23-12-2020,Meghalaya,13328
23-12-2020,Manipur,27829
23-12-2020,Madhya Pradesh,234331
23-12-2020,Mizoram,4141
23-12-2020,Nagaland,11877
23-12-2020,Odisha,327279
23-12-2020,Punjab,164145
23-12-2020,Puducherry,37845
23-12-2020,Rajasthan,301708
23-12-2020,Sikkim,5632
23-12-2020,Telangana,282982
23-12-2020,Tamil Nadu,810080
23-12-2020,Tripura,33200
23-12-2020,India,10124026
23-12-2020,Uttar Pradesh,577642
23-12-2020,Uttarakhand,87940
23-12-2020,West Bengal,541624
24-12-2020,Andaman and Nicobar Islands,4901
24-12-2020,Andhra Pradesh,880075
24-12-2020,Arunachal Pradesh,16678
24-12-2020,Assam,215775
24-12-2020,Bihar,249336
24-12-2020,Chandigarh,19309
24-12-2020,Chhattisgarh,272426
24-12-2020,Delhi,620681
24-12-2020,Dadra and Nagar Haveli and Daman and Diu,3356
24-12-2020,Goa,50454
24-12-2020,Gujarat,239195
24-12-2020,Himachal Pradesh,53766
24-12-2020,Haryana,259745
24-12-2020,Jharkhand,113786
24-12-2020,Jammu and Kashmir,119344
24-12-2020,Karnataka,913483
24-12-2020,Kerala,726688
24-12-2020,Ladakh,9341
24-12-2020,Maharashtra,1909951
